"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CAN","HUR","TOT","PC_LF","M","2012-09",7.4,
"CAN","HUR","TOT","PC_LF","M","2012-10",7.4,
"CAN","HUR","TOT","PC_LF","M","2012-11",7.3,
"CAN","HUR","TOT","PC_LF","M","2012-12",7.2,
"CAN","HUR","TOT","PC_LF","M","2013-01",7.1,
"CAN","HUR","TOT","PC_LF","M","2013-02",7,
"CAN","HUR","TOT","PC_LF","M","2013-03",7.3,
"CAN","HUR","TOT","PC_LF","M","2013-04",7.2,
"CAN","HUR","TOT","PC_LF","M","2013-05",7,
"CAN","HUR","TOT","PC_LF","M","2013-06",7.2,
"CAN","HUR","TOT","PC_LF","M","2013-07",7.3,
"CAN","HUR","TOT","PC_LF","M","2013-08",7.2,
"CAN","HUR","TOT","PC_LF","M","2013-09",7.1,
"CAN","HUR","TOT","PC_LF","M","2013-10",7.2,
"CAN","HUR","TOT","PC_LF","M","2013-11",7.1,
"CAN","HUR","TOT","PC_LF","M","2013-12",7.4,
"CAN","HUR","TOT","PC_LF","M","2014-01",7.2,
"CAN","HUR","TOT","PC_LF","M","2014-02",7.2,
"CAN","HUR","TOT","PC_LF","M","2014-03",7.1,
"CAN","HUR","TOT","PC_LF","M","2014-04",7.1,
"CAN","HUR","TOT","PC_LF","M","2014-05",7.3,
"CAN","HUR","TOT","PC_LF","M","2014-06",7.1,
"CAN","HUR","TOT","PC_LF","M","2014-07",7.1,
"CAN","HUR","TOT","PC_LF","M","2014-08",7,
"CAN","HUR","TOT","PC_LF","M","2014-09",7,
"CAN","HUR","TOT","PC_LF","M","2014-10",6.8,
"CAN","HUR","TOT","PC_LF","M","2014-11",6.8,
"CAN","HUR","TOT","PC_LF","M","2014-12",6.7,
"CAN","HUR","TOT","PC_LF","M","2015-01",6.8,
"CAN","HUR","TOT","PC_LF","M","2015-02",6.9,
"CAN","HUR","TOT","PC_LF","M","2015-03",6.8,
"CAN","HUR","TOT","PC_LF","M","2015-04",6.9,
"CAN","HUR","TOT","PC_LF","M","2015-05",6.8,
"CAN","HUR","TOT","PC_LF","M","2015-06",6.9,
"CAN","HUR","TOT","PC_LF","M","2015-07",6.9,
"CAN","HUR","TOT","PC_LF","M","2015-08",7,
"CAN","HUR","TOT","PC_LF","M","2015-09",7.1,
"CAN","HUR","TOT","PC_LF","M","2015-10",7,
"CAN","HUR","TOT","PC_LF","M","2015-11",7.1,
"CAN","HUR","TOT","PC_LF","M","2015-12",7.2,
"CAN","HUR","TOT","PC_LF","M","2016-01",7.3,
"CAN","HUR","TOT","PC_LF","M","2016-02",7.3,
"CAN","HUR","TOT","PC_LF","M","2016-03",7.2,
"CAN","HUR","TOT","PC_LF","M","2016-04",7.3,
"CAN","HUR","TOT","PC_LF","M","2016-05",7,
"CAN","HUR","TOT","PC_LF","M","2016-06",6.9,
"CAN","HUR","TOT","PC_LF","M","2016-07",6.9,
"CAN","HUR","TOT","PC_LF","M","2016-08",6.9,
"CAN","HUR","TOT","PC_LF","M","2016-09",7,
"CAN","HUR","TOT","PC_LF","M","2016-10",6.9,
"CAN","HUR","TOT","PC_LF","M","2016-11",6.8,
"CAN","HUR","TOT","PC_LF","M","2016-12",6.9,
"CAN","HUR","TOT","PC_LF","M","2017-01",6.8,
"CAN","HUR","TOT","PC_LF","M","2017-02",6.6,
"CAN","HUR","TOT","PC_LF","M","2017-03",6.7,
"CAN","HUR","TOT","PC_LF","M","2017-04",6.5,
"CAN","HUR","TOT","PC_LF","M","2017-05",6.6,
"CAN","HUR","TOT","PC_LF","M","2017-06",6.5,
"CAN","HUR","TOT","PC_LF","M","2017-07",6.3,
"CAN","HUR","TOT","PC_LF","M","2017-08",6.2,
"CAN","HUR","TOT","PC_LF","M","2017-09",6.2,
"CAN","HUR","TOT","PC_LF","M","2017-10",6.4,
"CAN","HUR","TOT","PC_LF","M","2017-11",6.1,
"CAN","HUR","TOT","PC_LF","M","2017-12",6,
"CAN","HUR","TOT","PC_LF","M","2018-01",5.9,
"CAN","HUR","TOT","PC_LF","M","2018-02",6,
"CAN","HUR","TOT","PC_LF","M","2018-03",5.8,
"CAN","HUR","TOT","PC_LF","M","2018-04",5.8,
"CAN","HUR","TOT","PC_LF","M","2018-05",5.9,
"CAN","HUR","TOT","PC_LF","M","2018-06",6,
"CAN","HUR","TOT","PC_LF","M","2018-07",5.9,
"CAN","HUR","TOT","PC_LF","M","2018-08",6,
"CAN","HUR","TOT","PC_LF","M","2018-09",5.8,
"CAN","HUR","TOT","PC_LF","M","2018-10",5.7,
"CAN","HUR","TOT","PC_LF","M","2018-11",5.7,
"CAN","HUR","TOT","PC_LF","M","2018-12",5.7,
"CAN","HUR","TOT","PC_LF","M","2019-01",5.7,
"CAN","HUR","TOT","PC_LF","M","2019-02",5.8,
"CAN","HUR","TOT","PC_LF","M","2019-03",5.9,
"CAN","HUR","TOT","PC_LF","M","2019-04",5.7,
"CAN","HUR","TOT","PC_LF","M","2019-05",5.4,
"CAN","HUR","TOT","PC_LF","M","2019-06",5.6,
"CAN","HUR","TOT","PC_LF","M","2019-07",5.8,
"CAN","HUR","TOT","PC_LF","M","2019-08",5.8,
"CAN","HUR","TOT","PC_LF","M","2019-09",5.6,
"CAN","HUR","TOT","PC_LF","M","2019-10",5.6,
"CAN","HUR","TOT","PC_LF","M","2019-11",5.9,
"CAN","HUR","TOT","PC_LF","M","2019-12",5.6,
"CAN","HUR","TOT","PC_LF","M","2020-01",5.5,
"CAN","HUR","TOT","PC_LF","M","2020-02",5.7,
"CAN","HUR","TOT","PC_LF","M","2020-03",8.4,
"CAN","HUR","TOT","PC_LF","M","2020-04",13.6,
"CAN","HUR","TOT","PC_LF","M","2020-05",14.1,
"CAN","HUR","TOT","PC_LF","M","2020-06",12.4,
"CAN","HUR","TOT","PC_LF","M","2020-07",11,
"CAN","HUR","TOT","PC_LF","M","2020-08",10.2,
"CAN","HUR","TOT","PC_LF","M","2020-09",9.2,
"CAN","HUR","TOT","PC_LF","M","2020-10",9,
"CAN","HUR","TOT","PC_LF","M","2020-11",8.7,
"CAN","HUR","TOT","PC_LF","M","2020-12",8.9,
"CAN","HUR","TOT","PC_LF","M","2021-01",9.2,
"CAN","HUR","TOT","PC_LF","M","2021-02",8.5,
"CAN","HUR","TOT","PC_LF","M","2021-03",7.6,
"CAN","HUR","TOT","PC_LF","M","2021-04",8.2,
"CAN","HUR","TOT","PC_LF","M","2021-05",8.2,
"CAN","HUR","TOT","PC_LF","M","2021-06",7.8,
"CAN","HUR","TOT","PC_LF","M","2021-07",7.5,
"CAN","HUR","TOT","PC_LF","M","2021-08",7.2,
"CAN","HUR","TOT","PC_LF","M","2021-09",7.1,
"CAN","HUR","TOT","PC_LF","M","2021-10",6.6,
"CAN","HUR","TOT","PC_LF","M","2021-11",6.2,
"CAN","HUR","TOT","PC_LF","M","2021-12",6,
"CAN","HUR","TOT","PC_LF","M","2022-01",6.5,
"CAN","HUR","TOT","PC_LF","M","2022-02",5.4,
"CAN","HUR","TOT","PC_LF","M","2022-03",5.3,
"CAN","HUR","TOT","PC_LF","M","2022-04",5.3,
"CAN","HUR","TOT","PC_LF","M","2022-05",5.2,
"CAN","HUR","TOT","PC_LF","M","2022-06",4.9,
"CAN","HUR","TOT","PC_LF","M","2022-07",4.9,
"CAN","HUR","TOT","PC_LF","M","2022-08",5.3,
"CAN","HUR","TOT","PC_LF","M","2022-09",5.2,
"CAN","HUR","TOT","PC_LF","M","2022-10",5.2,
"CAN","HUR","TOT","PC_LF","M","2022-11",5.1,
"CAN","HUR","TOT","PC_LF","M","2022-12",5,
"CAN","HUR","TOT","PC_LF","M","2023-01",5,
"CAN","HUR","TOT","PC_LF","M","2023-02",5,
"CAN","HUR","TOT","PC_LF","M","2023-03",5,
"CZE","HUR","TOT","PC_LF","M","1993-01",4.5,
"CZE","HUR","TOT","PC_LF","M","1993-02",4.4,
"CZE","HUR","TOT","PC_LF","M","1993-03",4.4,
"CZE","HUR","TOT","PC_LF","M","1993-04",4.4,
"CZE","HUR","TOT","PC_LF","M","1993-05",4.4,
"CZE","HUR","TOT","PC_LF","M","1993-06",4.4,
"CZE","HUR","TOT","PC_LF","M","1993-07",4.5,
"CZE","HUR","TOT","PC_LF","M","1993-08",4.3,
"CZE","HUR","TOT","PC_LF","M","1993-09",4,
"CZE","HUR","TOT","PC_LF","M","1993-10",4.3,
"CZE","HUR","TOT","PC_LF","M","1993-11",4.1,
"CZE","HUR","TOT","PC_LF","M","1993-12",4.2,
"CZE","HUR","TOT","PC_LF","M","1994-01",4.2,
"CZE","HUR","TOT","PC_LF","M","1994-02",4.2,
"CZE","HUR","TOT","PC_LF","M","1994-03",4,
"CZE","HUR","TOT","PC_LF","M","1994-04",4.4,
"CZE","HUR","TOT","PC_LF","M","1994-05",4.2,
"CZE","HUR","TOT","PC_LF","M","1994-06",4.3,
"CZE","HUR","TOT","PC_LF","M","1994-07",4.3,
"CZE","HUR","TOT","PC_LF","M","1994-08",4.4,
"CZE","HUR","TOT","PC_LF","M","1994-09",4.5,
"CZE","HUR","TOT","PC_LF","M","1994-10",4.5,
"CZE","HUR","TOT","PC_LF","M","1994-11",4.2,
"CZE","HUR","TOT","PC_LF","M","1994-12",4.4,
"CZE","HUR","TOT","PC_LF","M","1995-01",4.2,
"CZE","HUR","TOT","PC_LF","M","1995-02",4.1,
"CZE","HUR","TOT","PC_LF","M","1995-03",4.3,
"CZE","HUR","TOT","PC_LF","M","1995-04",4.1,
"CZE","HUR","TOT","PC_LF","M","1995-05",4.1,
"CZE","HUR","TOT","PC_LF","M","1995-06",4.3,
"CZE","HUR","TOT","PC_LF","M","1995-07",4.1,
"CZE","HUR","TOT","PC_LF","M","1995-08",4,
"CZE","HUR","TOT","PC_LF","M","1995-09",3.8,
"CZE","HUR","TOT","PC_LF","M","1995-10",3.9,
"CZE","HUR","TOT","PC_LF","M","1995-11",3.7,
"CZE","HUR","TOT","PC_LF","M","1995-12",3.7,
"CZE","HUR","TOT","PC_LF","M","1996-01",3.8,
"CZE","HUR","TOT","PC_LF","M","1996-02",3.5,
"CZE","HUR","TOT","PC_LF","M","1996-03",3.6,
"CZE","HUR","TOT","PC_LF","M","1996-04",4,
"CZE","HUR","TOT","PC_LF","M","1996-05",3.9,
"CZE","HUR","TOT","PC_LF","M","1996-06",3.9,
"CZE","HUR","TOT","PC_LF","M","1996-07",3.9,
"CZE","HUR","TOT","PC_LF","M","1996-08",4,
"CZE","HUR","TOT","PC_LF","M","1996-09",3.9,
"CZE","HUR","TOT","PC_LF","M","1996-10",4,
"CZE","HUR","TOT","PC_LF","M","1996-11",4.1,
"CZE","HUR","TOT","PC_LF","M","1996-12",4.2,
"CZE","HUR","TOT","PC_LF","M","1997-01",4.3,
"CZE","HUR","TOT","PC_LF","M","1997-02",4.1,
"CZE","HUR","TOT","PC_LF","M","1997-03",4.1,
"CZE","HUR","TOT","PC_LF","M","1997-04",4.5,
"CZE","HUR","TOT","PC_LF","M","1997-05",4.6,
"CZE","HUR","TOT","PC_LF","M","1997-06",4.7,
"CZE","HUR","TOT","PC_LF","M","1997-07",4.9,
"CZE","HUR","TOT","PC_LF","M","1997-08",4.9,
"CZE","HUR","TOT","PC_LF","M","1997-09",5,
"CZE","HUR","TOT","PC_LF","M","1997-10",5.2,
"CZE","HUR","TOT","PC_LF","M","1997-11",5.4,
"CZE","HUR","TOT","PC_LF","M","1997-12",5.7,
"CZE","HUR","TOT","PC_LF","M","1998-01",5.7,
"CZE","HUR","TOT","PC_LF","M","1998-02",5.6,
"CZE","HUR","TOT","PC_LF","M","1998-03",5.9,
"CZE","HUR","TOT","PC_LF","M","1998-04",5.9,
"CZE","HUR","TOT","PC_LF","M","1998-05",5.9,
"CZE","HUR","TOT","PC_LF","M","1998-06",6.4,
"CZE","HUR","TOT","PC_LF","M","1998-07",6.6,
"CZE","HUR","TOT","PC_LF","M","1998-08",6.6,
"CZE","HUR","TOT","PC_LF","M","1998-09",6.9,
"CZE","HUR","TOT","PC_LF","M","1998-10",7.3,
"CZE","HUR","TOT","PC_LF","M","1998-11",7.3,
"CZE","HUR","TOT","PC_LF","M","1998-12",7.4,
"CZE","HUR","TOT","PC_LF","M","1999-01",7.8,
"CZE","HUR","TOT","PC_LF","M","1999-02",8.1,
"CZE","HUR","TOT","PC_LF","M","1999-03",8.6,
"CZE","HUR","TOT","PC_LF","M","1999-04",8.6,
"CZE","HUR","TOT","PC_LF","M","1999-05",8.7,
"CZE","HUR","TOT","PC_LF","M","1999-06",8.5,
"CZE","HUR","TOT","PC_LF","M","1999-07",8.7,
"CZE","HUR","TOT","PC_LF","M","1999-08",8.9,
"CZE","HUR","TOT","PC_LF","M","1999-09",9.2,
"CZE","HUR","TOT","PC_LF","M","1999-10",9.2,
"CZE","HUR","TOT","PC_LF","M","1999-11",8.9,
"CZE","HUR","TOT","PC_LF","M","1999-12",9.1,
"CZE","HUR","TOT","PC_LF","M","2000-01",9.3,
"CZE","HUR","TOT","PC_LF","M","2000-02",9.2,
"CZE","HUR","TOT","PC_LF","M","2000-03",9.4,
"CZE","HUR","TOT","PC_LF","M","2000-04",9.1,
"CZE","HUR","TOT","PC_LF","M","2000-05",8.9,
"CZE","HUR","TOT","PC_LF","M","2000-06",8.7,
"CZE","HUR","TOT","PC_LF","M","2000-07",8.6,
"CZE","HUR","TOT","PC_LF","M","2000-08",8.5,
"CZE","HUR","TOT","PC_LF","M","2000-09",8.4,
"CZE","HUR","TOT","PC_LF","M","2000-10",8.4,
"CZE","HUR","TOT","PC_LF","M","2000-11",8.5,
"CZE","HUR","TOT","PC_LF","M","2000-12",8.2,
"CZE","HUR","TOT","PC_LF","M","2001-01",8.4,
"CZE","HUR","TOT","PC_LF","M","2001-02",8.2,
"CZE","HUR","TOT","PC_LF","M","2001-03",8.2,
"CZE","HUR","TOT","PC_LF","M","2001-04",8.3,
"CZE","HUR","TOT","PC_LF","M","2001-05",8,
"CZE","HUR","TOT","PC_LF","M","2001-06",8,
"CZE","HUR","TOT","PC_LF","M","2001-07",8.2,
"CZE","HUR","TOT","PC_LF","M","2001-08",8.2,
"CZE","HUR","TOT","PC_LF","M","2001-09",8.2,
"CZE","HUR","TOT","PC_LF","M","2001-10",7.9,
"CZE","HUR","TOT","PC_LF","M","2001-11",7.9,
"CZE","HUR","TOT","PC_LF","M","2001-12",8,
"CZE","HUR","TOT","PC_LF","M","2002-01",7.5,
"CZE","HUR","TOT","PC_LF","M","2002-02",7.4,
"CZE","HUR","TOT","PC_LF","M","2002-03",7.5,
"CZE","HUR","TOT","PC_LF","M","2002-04",7,
"CZE","HUR","TOT","PC_LF","M","2002-05",7.2,
"CZE","HUR","TOT","PC_LF","M","2002-06",7.3,
"CZE","HUR","TOT","PC_LF","M","2002-07",7,
"CZE","HUR","TOT","PC_LF","M","2002-08",7.2,
"CZE","HUR","TOT","PC_LF","M","2002-09",7.3,
"CZE","HUR","TOT","PC_LF","M","2002-10",7.1,
"CZE","HUR","TOT","PC_LF","M","2002-11",7.5,
"CZE","HUR","TOT","PC_LF","M","2002-12",7.4,
"CZE","HUR","TOT","PC_LF","M","2003-01",7.2,
"CZE","HUR","TOT","PC_LF","M","2003-02",7.3,
"CZE","HUR","TOT","PC_LF","M","2003-03",7.7,
"CZE","HUR","TOT","PC_LF","M","2003-04",7.5,
"CZE","HUR","TOT","PC_LF","M","2003-05",7.8,
"CZE","HUR","TOT","PC_LF","M","2003-06",7.7,
"CZE","HUR","TOT","PC_LF","M","2003-07",7.8,
"CZE","HUR","TOT","PC_LF","M","2003-08",7.9,
"CZE","HUR","TOT","PC_LF","M","2003-09",8.1,
"CZE","HUR","TOT","PC_LF","M","2003-10",8,
"CZE","HUR","TOT","PC_LF","M","2003-11",8.2,
"CZE","HUR","TOT","PC_LF","M","2003-12",8.3,
"CZE","HUR","TOT","PC_LF","M","2004-01",8.3,
"CZE","HUR","TOT","PC_LF","M","2004-02",8.7,
"CZE","HUR","TOT","PC_LF","M","2004-03",8.3,
"CZE","HUR","TOT","PC_LF","M","2004-04",8.3,
"CZE","HUR","TOT","PC_LF","M","2004-05",8.6,
"CZE","HUR","TOT","PC_LF","M","2004-06",8.2,
"CZE","HUR","TOT","PC_LF","M","2004-07",8,
"CZE","HUR","TOT","PC_LF","M","2004-08",8.2,
"CZE","HUR","TOT","PC_LF","M","2004-09",8.3,
"CZE","HUR","TOT","PC_LF","M","2004-10",8.6,
"CZE","HUR","TOT","PC_LF","M","2004-11",8.3,
"CZE","HUR","TOT","PC_LF","M","2004-12",7.8,
"CZE","HUR","TOT","PC_LF","M","2005-01",8.2,
"CZE","HUR","TOT","PC_LF","M","2005-02",8.3,
"CZE","HUR","TOT","PC_LF","M","2005-03",7.8,
"CZE","HUR","TOT","PC_LF","M","2005-04",8,
"CZE","HUR","TOT","PC_LF","M","2005-05",8.1,
"CZE","HUR","TOT","PC_LF","M","2005-06",7.8,
"CZE","HUR","TOT","PC_LF","M","2005-07",7.7,
"CZE","HUR","TOT","PC_LF","M","2005-08",7.8,
"CZE","HUR","TOT","PC_LF","M","2005-09",7.8,
"CZE","HUR","TOT","PC_LF","M","2005-10",8,
"CZE","HUR","TOT","PC_LF","M","2005-11",7.8,
"CZE","HUR","TOT","PC_LF","M","2005-12",7.9,
"CZE","HUR","TOT","PC_LF","M","2006-01",7.9,
"CZE","HUR","TOT","PC_LF","M","2006-02",7.3,
"CZE","HUR","TOT","PC_LF","M","2006-03",7.9,
"CZE","HUR","TOT","PC_LF","M","2006-04",7.3,
"CZE","HUR","TOT","PC_LF","M","2006-05",7,
"CZE","HUR","TOT","PC_LF","M","2006-06",7.4,
"CZE","HUR","TOT","PC_LF","M","2006-07",7.1,
"CZE","HUR","TOT","PC_LF","M","2006-08",6.7,
"CZE","HUR","TOT","PC_LF","M","2006-09",7.2,
"CZE","HUR","TOT","PC_LF","M","2006-10",6.7,
"CZE","HUR","TOT","PC_LF","M","2006-11",6.6,
"CZE","HUR","TOT","PC_LF","M","2006-12",6.6,
"CZE","HUR","TOT","PC_LF","M","2007-01",6.1,
"CZE","HUR","TOT","PC_LF","M","2007-02",5.8,
"CZE","HUR","TOT","PC_LF","M","2007-03",5.7,
"CZE","HUR","TOT","PC_LF","M","2007-04",5.4,
"CZE","HUR","TOT","PC_LF","M","2007-05",5.5,
"CZE","HUR","TOT","PC_LF","M","2007-06",5.4,
"CZE","HUR","TOT","PC_LF","M","2007-07",5.1,
"CZE","HUR","TOT","PC_LF","M","2007-08",5,
"CZE","HUR","TOT","PC_LF","M","2007-09",5.2,
"CZE","HUR","TOT","PC_LF","M","2007-10",5,
"CZE","HUR","TOT","PC_LF","M","2007-11",4.8,
"CZE","HUR","TOT","PC_LF","M","2007-12",4.9,
"CZE","HUR","TOT","PC_LF","M","2008-01",4.7,
"CZE","HUR","TOT","PC_LF","M","2008-02",4.6,
"CZE","HUR","TOT","PC_LF","M","2008-03",4.4,
"CZE","HUR","TOT","PC_LF","M","2008-04",4.3,
"CZE","HUR","TOT","PC_LF","M","2008-05",4.2,
"CZE","HUR","TOT","PC_LF","M","2008-06",4.5,
"CZE","HUR","TOT","PC_LF","M","2008-07",4.2,
"CZE","HUR","TOT","PC_LF","M","2008-08",4.1,
"CZE","HUR","TOT","PC_LF","M","2008-09",4.4,
"CZE","HUR","TOT","PC_LF","M","2008-10",4.2,
"CZE","HUR","TOT","PC_LF","M","2008-11",4.4,
"CZE","HUR","TOT","PC_LF","M","2008-12",4.8,
"CZE","HUR","TOT","PC_LF","M","2009-01",5.3,
"CZE","HUR","TOT","PC_LF","M","2009-02",5.7,
"CZE","HUR","TOT","PC_LF","M","2009-03",5.9,
"CZE","HUR","TOT","PC_LF","M","2009-04",6.3,
"CZE","HUR","TOT","PC_LF","M","2009-05",6.6,
"CZE","HUR","TOT","PC_LF","M","2009-06",6.5,
"CZE","HUR","TOT","PC_LF","M","2009-07",7.1,
"CZE","HUR","TOT","PC_LF","M","2009-08",7.4,
"CZE","HUR","TOT","PC_LF","M","2009-09",7.4,
"CZE","HUR","TOT","PC_LF","M","2009-10",7.3,
"CZE","HUR","TOT","PC_LF","M","2009-11",7.4,
"CZE","HUR","TOT","PC_LF","M","2009-12",7.4,
"CZE","HUR","TOT","PC_LF","M","2010-01",7.8,
"CZE","HUR","TOT","PC_LF","M","2010-02",7.9,
"CZE","HUR","TOT","PC_LF","M","2010-03",7.7,
"CZE","HUR","TOT","PC_LF","M","2010-04",7.4,
"CZE","HUR","TOT","PC_LF","M","2010-05",7.3,
"CZE","HUR","TOT","PC_LF","M","2010-06",7.2,
"CZE","HUR","TOT","PC_LF","M","2010-07",7.3,
"CZE","HUR","TOT","PC_LF","M","2010-08",7.1,
"CZE","HUR","TOT","PC_LF","M","2010-09",6.9,
"CZE","HUR","TOT","PC_LF","M","2010-10",7.1,
"CZE","HUR","TOT","PC_LF","M","2010-11",7,
"CZE","HUR","TOT","PC_LF","M","2010-12",6.9,
"CZE","HUR","TOT","PC_LF","M","2011-01",7,
"CZE","HUR","TOT","PC_LF","M","2011-02",7.1,
"CZE","HUR","TOT","PC_LF","M","2011-03",6.7,
"CZE","HUR","TOT","PC_LF","M","2011-04",6.9,
"CZE","HUR","TOT","PC_LF","M","2011-05",6.9,
"CZE","HUR","TOT","PC_LF","M","2011-06",6.7,
"CZE","HUR","TOT","PC_LF","M","2011-07",6.6,
"CZE","HUR","TOT","PC_LF","M","2011-08",6.5,
"CZE","HUR","TOT","PC_LF","M","2011-09",6.6,
"CZE","HUR","TOT","PC_LF","M","2011-10",6.5,
"CZE","HUR","TOT","PC_LF","M","2011-11",6.6,
"CZE","HUR","TOT","PC_LF","M","2011-12",6.4,
"CZE","HUR","TOT","PC_LF","M","2012-01",6.6,
"CZE","HUR","TOT","PC_LF","M","2012-02",7.2,
"CZE","HUR","TOT","PC_LF","M","2012-03",6.9,
"CZE","HUR","TOT","PC_LF","M","2012-04",6.9,
"CZE","HUR","TOT","PC_LF","M","2012-05",7,
"CZE","HUR","TOT","PC_LF","M","2012-06",6.8,
"CZE","HUR","TOT","PC_LF","M","2012-07",6.9,
"CZE","HUR","TOT","PC_LF","M","2012-08",7.2,
"CZE","HUR","TOT","PC_LF","M","2012-09",6.8,
"CZE","HUR","TOT","PC_LF","M","2012-10",7.1,
"CZE","HUR","TOT","PC_LF","M","2012-11",7.6,
"CZE","HUR","TOT","PC_LF","M","2012-12",7.1,
"CZE","HUR","TOT","PC_LF","M","2013-01",6.8,
"CZE","HUR","TOT","PC_LF","M","2013-02",7.5,
"CZE","HUR","TOT","PC_LF","M","2013-03",7.4,
"CZE","HUR","TOT","PC_LF","M","2013-04",6.9,
"CZE","HUR","TOT","PC_LF","M","2013-05",7.2,
"CZE","HUR","TOT","PC_LF","M","2013-06",6.7,
"CZE","HUR","TOT","PC_LF","M","2013-07",6.7,
"CZE","HUR","TOT","PC_LF","M","2013-08",7.1,
"CZE","HUR","TOT","PC_LF","M","2013-09",7,
"CZE","HUR","TOT","PC_LF","M","2013-10",6.6,
"CZE","HUR","TOT","PC_LF","M","2013-11",7,
"CZE","HUR","TOT","PC_LF","M","2013-12",6.7,
"CZE","HUR","TOT","PC_LF","M","2014-01",6.5,
"CZE","HUR","TOT","PC_LF","M","2014-02",6.5,
"CZE","HUR","TOT","PC_LF","M","2014-03",6.7,
"CZE","HUR","TOT","PC_LF","M","2014-04",6.3,
"CZE","HUR","TOT","PC_LF","M","2014-05",6.1,
"CZE","HUR","TOT","PC_LF","M","2014-06",6,
"CZE","HUR","TOT","PC_LF","M","2014-07",5.8,
"CZE","HUR","TOT","PC_LF","M","2014-08",6.2,
"CZE","HUR","TOT","PC_LF","M","2014-09",5.7,
"CZE","HUR","TOT","PC_LF","M","2014-10",5.6,
"CZE","HUR","TOT","PC_LF","M","2014-11",6.2,
"CZE","HUR","TOT","PC_LF","M","2014-12",5.8,
"CZE","HUR","TOT","PC_LF","M","2015-01",5.8,
"CZE","HUR","TOT","PC_LF","M","2015-02",5.9,
"CZE","HUR","TOT","PC_LF","M","2015-03",5.8,
"CZE","HUR","TOT","PC_LF","M","2015-04",5.2,
"CZE","HUR","TOT","PC_LF","M","2015-05",4.9,
"CZE","HUR","TOT","PC_LF","M","2015-06",5,
"CZE","HUR","TOT","PC_LF","M","2015-07",5,
"CZE","HUR","TOT","PC_LF","M","2015-08",4.7,
"CZE","HUR","TOT","PC_LF","M","2015-09",4.8,
"CZE","HUR","TOT","PC_LF","M","2015-10",4.6,
"CZE","HUR","TOT","PC_LF","M","2015-11",4.5,
"CZE","HUR","TOT","PC_LF","M","2015-12",4.6,
"CZE","HUR","TOT","PC_LF","M","2016-01",4.3,
"CZE","HUR","TOT","PC_LF","M","2016-02",4.2,
"CZE","HUR","TOT","PC_LF","M","2016-03",4,
"CZE","HUR","TOT","PC_LF","M","2016-04",4,
"CZE","HUR","TOT","PC_LF","M","2016-05",3.9,
"CZE","HUR","TOT","PC_LF","M","2016-06",4.2,
"CZE","HUR","TOT","PC_LF","M","2016-07",4.2,
"CZE","HUR","TOT","PC_LF","M","2016-08",3.7,
"CZE","HUR","TOT","PC_LF","M","2016-09",4,
"CZE","HUR","TOT","PC_LF","M","2016-10",3.8,
"CZE","HUR","TOT","PC_LF","M","2016-11",3.6,
"CZE","HUR","TOT","PC_LF","M","2016-12",3.6,
"CZE","HUR","TOT","PC_LF","M","2017-01",3.4,
"CZE","HUR","TOT","PC_LF","M","2017-02",3.3,
"CZE","HUR","TOT","PC_LF","M","2017-03",3.3,
"CZE","HUR","TOT","PC_LF","M","2017-04",3.3,
"CZE","HUR","TOT","PC_LF","M","2017-05",3,
"CZE","HUR","TOT","PC_LF","M","2017-06",2.9,
"CZE","HUR","TOT","PC_LF","M","2017-07",2.9,
"CZE","HUR","TOT","PC_LF","M","2017-08",2.7,
"CZE","HUR","TOT","PC_LF","M","2017-09",2.7,
"CZE","HUR","TOT","PC_LF","M","2017-10",2.7,
"CZE","HUR","TOT","PC_LF","M","2017-11",2.4,
"CZE","HUR","TOT","PC_LF","M","2017-12",2.3,
"CZE","HUR","TOT","PC_LF","M","2018-01",2.6,
"CZE","HUR","TOT","PC_LF","M","2018-02",2.3,
"CZE","HUR","TOT","PC_LF","M","2018-03",2.1,
"CZE","HUR","TOT","PC_LF","M","2018-04",2.3,
"CZE","HUR","TOT","PC_LF","M","2018-05",2.2,
"CZE","HUR","TOT","PC_LF","M","2018-06",2.3,
"CZE","HUR","TOT","PC_LF","M","2018-07",2.3,
"CZE","HUR","TOT","PC_LF","M","2018-08",2.4,
"CZE","HUR","TOT","PC_LF","M","2018-09",2.2,
"CZE","HUR","TOT","PC_LF","M","2018-10",2.1,
"CZE","HUR","TOT","PC_LF","M","2018-11",1.9,
"CZE","HUR","TOT","PC_LF","M","2018-12",2.2,
"CZE","HUR","TOT","PC_LF","M","2019-01",2.1,
"CZE","HUR","TOT","PC_LF","M","2019-02",1.7,
"CZE","HUR","TOT","PC_LF","M","2019-03",2.1,
"CZE","HUR","TOT","PC_LF","M","2019-04",2.1,
"CZE","HUR","TOT","PC_LF","M","2019-05",2.1,
"CZE","HUR","TOT","PC_LF","M","2019-06",1.8,
"CZE","HUR","TOT","PC_LF","M","2019-07",2.1,
"CZE","HUR","TOT","PC_LF","M","2019-08",2.1,
"CZE","HUR","TOT","PC_LF","M","2019-09",2,
"CZE","HUR","TOT","PC_LF","M","2019-10",2.2,
"CZE","HUR","TOT","PC_LF","M","2019-11",2.2,
"CZE","HUR","TOT","PC_LF","M","2019-12",1.9,
"CZE","HUR","TOT","PC_LF","M","2020-01",2,
"CZE","HUR","TOT","PC_LF","M","2020-02",1.8,
