Time,Balance,Product,Value,Unit
March 2020,Net Electricity Production,Hydro,2386.7361,GWh
March 2020,Net Electricity Production,Wind,14144.3958,GWh
March 2020,Net Electricity Production,Solar,4185.5735,GWh
March 2020,Net Electricity Production,Geothermal,16.8564,GWh
March 2020,Net Electricity Production,Other Renewables,0.0,GWh
March 2020,Net Electricity Production,Not Specified,114.9206,GWh
March 2020,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",24732.4826,GWh
March 2020,Total Imports,Electricity,3714.1502,GWh
March 2020,Total Exports,Electricity,6004.5584,GWh
March 2020,Used for pumped storage,Electricity,782.7873,GWh
March 2020,Distribution Losses,Electricity,2402.2358,GWh
March 2020,Final Consumption (Calculated),Electricity,43183.0805,GWh
February 2020,Net Electricity Production,Electricity,50513.8159,GWh
February 2020,Net Electricity Production,Nuclear,5165.1013,GWh
February 2020,Net Electricity Production,Total Combustible Fuels,20919.9929,GWh
February 2020,Net Electricity Production,"Coal, Peat and Manufactured Gases",8951.8717,GWh
February 2020,Net Electricity Production,Oil and Petroleum Products,400.127,GWh
February 2020,Net Electricity Production,Natural Gas,7114.6102,GWh
February 2020,Net Electricity Production,Combustible Renewables,3937.4632,GWh
February 2020,Net Electricity Production,Other Combustible Non-Renewables,515.9208,GWh
February 2020,Net Electricity Production,Hydro,2273.0664,GWh
February 2020,Net Electricity Production,Wind,20290.4489,GWh
February 2020,Net Electricity Production,Solar,1728.4516,GWh
February 2020,Net Electricity Production,Geothermal,18.6308,GWh
February 2020,Net Electricity Production,Other Renewables,0.0,GWh
February 2020,Net Electricity Production,Not Specified,118.1242,GWh
February 2020,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",28248.0608,GWh
February 2020,Total Imports,Electricity,3138.6338,GWh
February 2020,Total Exports,Electricity,7159.4833,GWh
February 2020,Used for pumped storage,Electricity,804.8545,GWh
February 2020,Distribution Losses,Electricity,2623.3462,GWh
February 2020,Final Consumption (Calculated),Electricity,43064.7657,GWh
January 2020,Net Electricity Production,Electricity,53068.3589,GWh
January 2020,Net Electricity Production,Nuclear,5810.62,GWh
January 2020,Net Electricity Production,Total Combustible Fuels,28185.7493,GWh
January 2020,Net Electricity Production,"Coal, Peat and Manufactured Gases",14137.4526,GWh
January 2020,Net Electricity Production,Oil and Petroleum Products,449.4673,GWh
January 2020,Net Electricity Production,Natural Gas,8907.0331,GWh
January 2020,Net Electricity Production,Combustible Renewables,4127.2631,GWh
January 2020,Net Electricity Production,Other Combustible Non-Renewables,564.5332,GWh
January 2020,Net Electricity Production,Hydro,1835.2935,GWh
January 2020,Net Electricity Production,Wind,15967.7302,GWh
January 2020,Net Electricity Production,Solar,1132.9586,GWh
January 2020,Net Electricity Production,Geothermal,17.7436,GWh
January 2020,Net Electricity Production,Other Renewables,0.0,GWh
January 2020,Net Electricity Production,Not Specified,118.2637,GWh
January 2020,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",23080.989,GWh
January 2020,Total Imports,Electricity,3391.9193,GWh
January 2020,Total Exports,Electricity,7789.0365,GWh
January 2020,Used for pumped storage,Electricity,742.0947,GWh
January 2020,Distribution Losses,Electricity,2880.7822,GWh
January 2020,Final Consumption (Calculated),Electricity,45048.3647,GWh
December 2019,Net Electricity Production,Electricity,49905.8487,GWh
December 2019,Net Electricity Production,Nuclear,6521.276,GWh
December 2019,Net Electricity Production,Total Combustible Fuels,25064.2354,GWh
December 2019,Net Electricity Production,"Coal, Peat and Manufactured Gases",13043.0425,GWh
December 2019,Net Electricity Production,Oil and Petroleum Products,362.424,GWh
December 2019,Net Electricity Production,Natural Gas,7037.4169,GWh
December 2019,Net Electricity Production,Combustible Renewables,4122.3,GWh
December 2019,Net Electricity Production,Other Combustible Non-Renewables,499.0521,GWh
December 2019,Net Electricity Production,Hydro,2033.0684,GWh
December 2019,Net Electricity Production,Wind,15180.612,GWh
December 2019,Net Electricity Production,Solar,976.0016,GWh
December 2019,Net Electricity Production,Geothermal,11.448,GWh
December 2019,Net Electricity Production,Other Renewables,0.0,GWh
December 2019,Net Electricity Production,Not Specified,119.2073,GWh
December 2019,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",22323.43,GWh
December 2019,Total Imports,Electricity,2899.8669,GWh
December 2019,Total Exports,Electricity,7435.4209,GWh
December 2019,Used for pumped storage,Electricity,762.1958,GWh
December 2019,Distribution Losses,Electricity,2766.9447,GWh
December 2019,Final Consumption (Calculated),Electricity,41841.1542,GWh
November 2019,Net Electricity Production,Electricity,50505.093,GWh
November 2019,Net Electricity Production,Nuclear,6453.3282,GWh
November 2019,Net Electricity Production,Total Combustible Fuels,30988.645,GWh
November 2019,Net Electricity Production,"Coal, Peat and Manufactured Gases",18038.7307,GWh
November 2019,Net Electricity Production,Oil and Petroleum Products,373.5135,GWh
November 2019,Net Electricity Production,Natural Gas,8256.6498,GWh
November 2019,Net Electricity Production,Combustible Renewables,3827.2344,GWh
November 2019,Net Electricity Production,Other Combustible Non-Renewables,492.5166,GWh
November 2019,Net Electricity Production,Hydro,1868.8474,GWh
November 2019,Net Electricity Production,Wind,10072.3251,GWh
November 2019,Net Electricity Production,Solar,1015.7395,GWh
November 2019,Net Electricity Production,Geothermal,12.2112,GWh
November 2019,Net Electricity Production,Other Renewables,0.0,GWh
November 2019,Net Electricity Production,Not Specified,93.9967,GWh
November 2019,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",16796.3576,GWh
November 2019,Total Imports,Electricity,2558.3049,GWh
November 2019,Total Exports,Electricity,6478.861,GWh
November 2019,Used for pumped storage,Electricity,636.2044,GWh
November 2019,Distribution Losses,Electricity,2370.4177,GWh
November 2019,Final Consumption (Calculated),Electricity,43577.9147,GWh
October 2019,Net Electricity Production,Electricity,49745.8649,GWh
October 2019,Net Electricity Production,Nuclear,6742.3555,GWh
October 2019,Net Electricity Production,Total Combustible Fuels,26610.5856,GWh
October 2019,Net Electricity Production,"Coal, Peat and Manufactured Gases",13476.4354,GWh
October 2019,Net Electricity Production,Oil and Petroleum Products,431.6518,GWh
October 2019,Net Electricity Production,Natural Gas,8193.7987,GWh
October 2019,Net Electricity Production,Combustible Renewables,3957.7753,GWh
October 2019,Net Electricity Production,Other Combustible Non-Renewables,550.9244,GWh
October 2019,Net Electricity Production,Hydro,2055.9024,GWh
October 2019,Net Electricity Production,Wind,11636.9124,GWh
October 2019,Net Electricity Production,Solar,2570.3636,GWh
October 2019,Net Electricity Production,Geothermal,12.2112,GWh
October 2019,Net Electricity Production,Other Renewables,0.0,GWh
October 2019,Net Electricity Production,Not Specified,117.5341,GWh
October 2019,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",20233.165,GWh
October 2019,Total Imports,Electricity,2731.5112,GWh
October 2019,Total Exports,Electricity,6620.2764,GWh
October 2019,Used for pumped storage,Electricity,735.4071,GWh
October 2019,Distribution Losses,Electricity,2635.1511,GWh
October 2019,Final Consumption (Calculated),Electricity,42486.5415,GWh
September 2019,Net Electricity Production,Electricity,43741.7842,GWh
September 2019,Net Electricity Production,Nuclear,5790.4898,GWh
September 2019,Net Electricity Production,Total Combustible Fuels,22747.6458,GWh
September 2019,Net Electricity Production,"Coal, Peat and Manufactured Gases",11344.9987,GWh
September 2019,Net Electricity Production,Oil and Petroleum Products,348.5768,GWh
September 2019,Net Electricity Production,Natural Gas,6870.6522,GWh
September 2019,Net Electricity Production,Combustible Renewables,3679.9154,GWh
September 2019,Net Electricity Production,Other Combustible Non-Renewables,503.5026,GWh
September 2019,Net Electricity Production,Hydro,1846.2101,GWh
September 2019,Net Electricity Production,Wind,9106.1534,GWh
September 2019,Net Electricity Production,Solar,4102.6958,GWh
September 2019,Net Electricity Production,Geothermal,8.3952,GWh
September 2019,Net Electricity Production,Other Renewables,0.0,GWh
September 2019,Net Electricity Production,Not Specified,140.1941,GWh
September 2019,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",18743.37,GWh
September 2019,Total Imports,Electricity,4037.3406,GWh
September 2019,Total Exports,Electricity,5206.5016,GWh
September 2019,Used for pumped storage,Electricity,681.9656,GWh
September 2019,Distribution Losses,Electricity,2098.2058,GWh
September 2019,Final Consumption (Calculated),Electricity,39792.4518,GWh
August 2019,Net Electricity Production,Electricity,42619.7481,GWh
August 2019,Net Electricity Production,Nuclear,5470.1576,GWh
August 2019,Net Electricity Production,Total Combustible Fuels,23512.6099,GWh
August 2019,Net Electricity Production,"Coal, Peat and Manufactured Gases",11888.3161,GWh
August 2019,Net Electricity Production,Oil and Petroleum Products,375.4563,GWh
August 2019,Net Electricity Production,Natural Gas,6833.4298,GWh
August 2019,Net Electricity Production,Combustible Renewables,3875.1482,GWh
August 2019,Net Electricity Production,Other Combustible Non-Renewables,540.2595,GWh
August 2019,Net Electricity Production,Hydro,2181.3507,GWh
August 2019,Net Electricity Production,Wind,5790.4241,GWh
August 2019,Net Electricity Production,Solar,5535.1986,GWh
August 2019,Net Electricity Production,Geothermal,9.1584,GWh
August 2019,Net Electricity Production,Other Renewables,0.0,GWh
August 2019,Net Electricity Production,Not Specified,120.8487,GWh
August 2019,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",17391.2801,GWh
August 2019,Total Imports,Electricity,5232.9287,GWh
August 2019,Total Exports,Electricity,4365.6795,GWh
August 2019,Used for pumped storage,Electricity,656.9578,GWh
August 2019,Distribution Losses,Electricity,1980.1044,GWh
August 2019,Final Consumption (Calculated),Electricity,40849.9352,GWh
July 2019,Net Electricity Production,Electricity,44132.5641,GWh
July 2019,Net Electricity Production,Nuclear,5430.1647,GWh
July 2019,Net Electricity Production,Total Combustible Fuels,23944.8568,GWh
July 2019,Net Electricity Production,"Coal, Peat and Manufactured Gases",12527.8239,GWh
July 2019,Net Electricity Production,Oil and Petroleum Products,343.6868,GWh
July 2019,Net Electricity Production,Natural Gas,6724.1844,GWh
July 2019,Net Electricity Production,Combustible Renewables,3807.0201,GWh
July 2019,Net Electricity Production,Other Combustible Non-Renewables,542.1415,GWh
July 2019,Net Electricity Production,Hydro,2032.7946,GWh
July 2019,Net Electricity Production,Wind,6565.8587,GWh
July 2019,Net Electricity Production,Solar,6017.8687,GWh
July 2019,Net Electricity Production,Geothermal,9.9216,GWh
July 2019,Net Electricity Production,Other Renewables,0.0,GWh
July 2019,Net Electricity Production,Not Specified,131.0989,GWh
July 2019,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",18433.4638,GWh
July 2019,Total Imports,Electricity,4705.1947,GWh
July 2019,Total Exports,Electricity,4645.0122,GWh
July 2019,Used for pumped storage,Electricity,569.6377,GWh
July 2019,Distribution Losses,Electricity,2098.4497,GWh
July 2019,Final Consumption (Calculated),Electricity,41524.6592,GWh
June 2019,Net Electricity Production,Electricity,41297.0296,GWh
June 2019,Net Electricity Production,Nuclear,4565.8308,GWh
June 2019,Net Electricity Production,Total Combustible Fuels,20871.3107,GWh
June 2019,Net Electricity Production,"Coal, Peat and Manufactured Gases",10583.3764,GWh
June 2019,Net Electricity Production,Oil and Petroleum Products,339.9593,GWh
June 2019,Net Electricity Production,Natural Gas,5609.6797,GWh
June 2019,Net Electricity Production,Combustible Renewables,3817.6404,GWh
June 2019,Net Electricity Production,Other Combustible Non-Renewables,520.655,GWh
June 2019,Net Electricity Production,Hydro,2370.0803,GWh
June 2019,Net Electricity Production,Wind,6575.0843,GWh
June 2019,Net Electricity Production,Solar,6775.7965,GWh
June 2019,Net Electricity Production,Geothermal,12.9744,GWh
June 2019,Net Electricity Production,Other Renewables,0.0,GWh
June 2019,Net Electricity Production,Not Specified,125.9527,GWh
June 2019,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",19551.5758,GWh
June 2019,Total Imports,Electricity,4897.8885,GWh
June 2019,Total Exports,Electricity,3980.9753,GWh
June 2019,Used for pumped storage,Electricity,702.4438,GWh
June 2019,Distribution Losses,Electricity,1919.9163,GWh
June 2019,Final Consumption (Calculated),Electricity,39591.5828,GWh
May 2019,Net Electricity Production,Electricity,44875.9473,GWh
May 2019,Net Electricity Production,Nuclear,4615.6647,GWh
May 2019,Net Electricity Production,Total Combustible Fuels,24308.1553,GWh
May 2019,Net Electricity Production,"Coal, Peat and Manufactured Gases",13641.2255,GWh
May 2019,Net Electricity Production,Oil and Petroleum Products,357.6515,GWh
May 2019,Net Electricity Production,Natural Gas,5952.3164,GWh
May 2019,Net Electricity Production,Combustible Renewables,3817.7915,GWh
May 2019,Net Electricity Production,Other Combustible Non-Renewables,539.1705,GWh
May 2019,Net Electricity Production,Hydro,2278.0562,GWh
May 2019,Net Electricity Production,Wind,8277.6749,GWh
May 2019,Net Electricity Production,Solar,5262.8486,GWh
May 2019,Net Electricity Production,Geothermal,13.7376,GWh
May 2019,Net Electricity Production,Other Renewables,0.0,GWh
May 2019,Net Electricity Production,Not Specified,119.8099,GWh
May 2019,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",19650.1088,GWh
May 2019,Total Imports,Electricity,4542.2447,GWh
May 2019,Total Exports,Electricity,4511.544,GWh
May 2019,Used for pumped storage,Electricity,624.7344,GWh
May 2019,Distribution Losses,Electricity,2136.4686,GWh
May 2019,Final Consumption (Calculated),Electricity,42145.445,GWh
April 2019,Net Electricity Production,Electricity,47245.3372,GWh
April 2019,Net Electricity Production,Nuclear,5683.8701,GWh
April 2019,Net Electricity Production,Total Combustible Fuels,24763.3642,GWh
April 2019,Net Electricity Production,"Coal, Peat and Manufactured Gases",14093.8121,GWh
April 2019,Net Electricity Production,Oil and Petroleum Products,352.724,GWh
April 2019,Net Electricity Production,Natural Gas,5990.4712,GWh
April 2019,Net Electricity Production,Combustible Renewables,3805.0089,GWh
April 2019,Net Electricity Production,Other Combustible Non-Renewables,521.348,GWh
April 2019,Net Electricity Production,Hydro,2211.6364,GWh
April 2019,Net Electricity Production,Wind,9067.7997,GWh
April 2019,Net Electricity Production,Solar,5377.2163,GWh
April 2019,Net Electricity Production,Geothermal,13.7376,GWh
April 2019,Net Electricity Production,Other Renewables,0.0,GWh
April 2019,Net Electricity Production,Not Specified,127.713,GWh
April 2019,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",20475.3988,GWh
April 2019,Total Imports,Electricity,2563.2715,GWh
April 2019,Total Exports,Electricity,5966.6918,GWh
April 2019,Used for pumped storage,Electricity,685.0059,GWh
April 2019,Distribution Losses,Electricity,2122.2391,GWh
April 2019,Final Consumption (Calculated),Electricity,41034.672,GWh
March 2019,Net Electricity Production,Electricity,53243.3274,GWh
March 2019,Net Electricity Production,Nuclear,6710.8576,GWh
March 2019,Net Electricity Production,Total Combustible Fuels,24204.6787,GWh
March 2019,Net Electricity Production,"Coal, Peat and Manufactured Gases",13017.0763,GWh
March 2019,Net Electricity Production,Oil and Petroleum Products,367.9315,GWh
March 2019,Net Electricity Production,Natural Gas,6431.6375,GWh
March 2019,Net Electricity Production,Combustible Renewables,3854.0753,GWh
March 2019,Net Electricity Production,Other Combustible Non-Renewables,533.9581,GWh
March 2019,Net Electricity Production,Hydro,2561.7273,GWh
March 2019,Net Electricity Production,Wind,16472.0629,GWh
March 2019,Net Electricity Production,Solar,3165.4629,GWh
March 2019,Net Electricity Production,Geothermal,14.5008,GWh
March 2019,Net Electricity Production,Other Renewables,0.0,GWh
March 2019,Net Electricity Production,Not Specified,114.0372,GWh
March 2019,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",26067.8292,GWh
March 2019,Total Imports,Electricity,2414.8834,GWh
March 2019,Total Exports,Electricity,7608.4161,GWh
March 2019,Used for pumped storage,Electricity,779.3339,GWh
March 2019,Distribution Losses,Electricity,2592.5824,GWh
March 2019,Final Consumption (Calculated),Electricity,44677.8784,GWh
February 2019,Net Electricity Production,Electricity,51001.5497,GWh
February 2019,Net Electricity Production,Nuclear,6192.5278,GWh
February 2019,Net Electricity Production,Total Combustible Fuels,29983.5041,GWh
February 2019,Net Electricity Production,"Coal, Peat and Manufactured Gases",17589.476,GWh
February 2019,Net Electricity Production,Oil and Petroleum Products,340.0214,GWh
February 2019,Net Electricity Production,Natural Gas,7527.206,GWh
February 2019,Net Electricity Production,Combustible Renewables,4025.9134,GWh
February 2019,Net Electricity Production,Other Combustible Non-Renewables,500.8873,GWh
February 2019,Net Electricity Production,Hydro,1886.3999,GWh
February 2019,Net Electricity Production,Wind,10886.3909,GWh
February 2019,Net Electricity Production,Solar,1929.7112,GWh
February 2019,Net Electricity Production,Geothermal,12.2112,GWh
February 2019,Net Electricity Production,Other Renewables,0.0,GWh
February 2019,Net Electricity Production,Not Specified,110.8046,GWh
February 2019,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",18740.6266,GWh
February 2019,Total Imports,Electricity,2006.4787,GWh
February 2019,Total Exports,Electricity,7220.3038,GWh
February 2019,Used for pumped storage,Electricity,684.4042,GWh
February 2019,Distribution Losses,Electricity,2618.4925,GWh
February 2019,Final Consumption (Calculated),Electricity,42484.8279,GWh
January 2019,Net Electricity Production,Electricity,57549.9057,GWh
January 2019,Net Electricity Production,Nuclear,6815.4773,GWh
January 2019,Net Electricity Production,Total Combustible Fuels,33750.4086,GWh
January 2019,Net Electricity Production,"Coal, Peat and Manufactured Gases",19798.6507,GWh
January 2019,Net Electricity Production,Oil and Petroleum Products,447.097,GWh
January 2019,Net Electricity Production,Natural Gas,8954.1056,GWh
January 2019,Net Electricity Production,Combustible Renewables,4017.9352,GWh
January 2019,Net Electricity Production,Other Combustible Non-Renewables,532.6201,GWh
January 2019,Net Electricity Production,Hydro,2180.9263,GWh
January 2019,Net Electricity Production,Wind,13913.7015,GWh
January 2019,Net Electricity Production,Solar,784.0966,GWh
January 2019,Net Electricity Production,Geothermal,13.4926,GWh
January 2019,Net Electricity Production,Other Renewables,0.0,GWh
January 2019,Net Electricity Production,Not Specified,91.8028,GWh
January 2019,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",20910.1523,GWh
January 2019,Total Imports,Electricity,1538.6734,GWh
January 2019,Total Exports,Electricity,8754.1885,GWh
January 2019,Used for pumped storage,Electricity,771.8525,GWh
January 2019,Distribution Losses,Electricity,3081.0063,GWh
January 2019,Final Consumption (Calculated),Electricity,46481.5319,GWh
December 2018,Net Electricity Production,Electricity,53573.6009,GWh
December 2018,Net Electricity Production,Nuclear,6830.2345,GWh
December 2018,Net Electricity Production,Total Combustible Fuels,29678.0568,GWh
December 2018,Net Electricity Production,"Coal, Peat and Manufactured Gases",16546.2152,GWh
December 2018,Net Electricity Production,Oil and Petroleum Products,412.2985,GWh
December 2018,Net Electricity Production,Natural Gas,8026.8459,GWh
December 2018,Net Electricity Production,Combustible Renewables,4142.0353,GWh
December 2018,Net Electricity Production,Other Combustible Non-Renewables,550.6619,GWh
December 2018,Net Electricity Production,Hydro,2096.8078,GWh
December 2018,Net Electricity Production,Wind,14261.6712,GWh
December 2018,Net Electricity Production,Solar,585.8813,GWh
December 2018,Net Electricity Production,Geothermal,12.9622,GWh
December 2018,Net Electricity Production,Other Renewables,0.0,GWh
December 2018,Net Electricity Production,Not Specified,107.987,GWh
December 2018,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",21099.3578,GWh
December 2018,Total Imports,Electricity,2416.1757,GWh
December 2018,Total Exports,Electricity,8468.859,GWh
December 2018,Used for pumped storage,Electricity,773.5905,GWh
December 2018,Distribution Losses,Electricity,2726.9734,GWh
December 2018,Final Consumption (Calculated),Electricity,44020.3537,GWh
November 2018,Net Electricity Production,Electricity,52370.6795,GWh
November 2018,Net Electricity Production,Nuclear,6414.8366,GWh
November 2018,Net Electricity Production,Total Combustible Fuels,33281.2246,GWh
November 2018,Net Electricity Production,"Coal, Peat and Manufactured Gases",20126.4119,GWh
November 2018,Net Electricity Production,Oil and Petroleum Products,390.9099,GWh
November 2018,Net Electricity Production,Natural Gas,8310.4173,GWh
November 2018,Net Electricity Production,Combustible Renewables,3932.4636,GWh
November 2018,Net Electricity Production,Other Combustible Non-Renewables,521.0219,GWh
November 2018,Net Electricity Production,Hydro,1381.2959,GWh
November 2018,Net Electricity Production,Wind,9830.0392,GWh
November 2018,Net Electricity Production,Solar,1305.5935,GWh
November 2018,Net Electricity Production,Geothermal,9.9123,GWh
November 2018,Net Electricity Production,Other Renewables,0.0,GWh
November 2018,Net Electricity Production,Not Specified,147.7774,GWh
November 2018,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",16459.3044,GWh
November 2018,Total Imports,Electricity,2476.1992,GWh
November 2018,Total Exports,Electricity,7072.513,GWh
November 2018,Used for pumped storage,Electricity,699.9673,GWh
November 2018,Distribution Losses,Electricity,2533.587,GWh
November 2018,Final Consumption (Calculated),Electricity,44540.8114,GWh
October 2018,Net Electricity Production,Electricity,51696.6995,GWh
October 2018,Net Electricity Production,Nuclear,5717.9264,GWh
October 2018,Net Electricity Production,Total Combustible Fuels,30596.2957,GWh
October 2018,Net Electricity Production,"Coal, Peat and Manufactured Gases",19078.4394,GWh
October 2018,Net Electricity Production,Oil and Petroleum Products,419.2822,GWh
October 2018,Net Electricity Production,Natural Gas,6517.199,GWh
October 2018,Net Electricity Production,Combustible Renewables,4012.5049,GWh
October 2018,Net Electricity Production,Other Combustible Non-Renewables,568.8701,GWh
October 2018,Net Electricity Production,Hydro,1589.1443,GWh
October 2018,Net Electricity Production,Wind,10618.137,GWh
October 2018,Net Electricity Production,Solar,3062.2461,GWh
October 2018,Net Electricity Production,Geothermal,7.6248,GWh
October 2018,Net Electricity Production,Other Renewables,0.0,GWh
October 2018,Net Electricity Production,Not Specified,105.3252,GWh
October 2018,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",19289.6572,GWh
October 2018,Total Imports,Electricity,2846.0811,GWh
October 2018,Total Exports,Electricity,7451.059,GWh
October 2018,Used for pumped storage,Electricity,814.3774,GWh
October 2018,Distribution Losses,Electricity,2515.1535,GWh
October 2018,Final Consumption (Calculated),Electricity,43762.1909,GWh
September 2018,Net Electricity Production,Electricity,47633.8612,GWh
September 2018,Net Electricity Production,Nuclear,5571.5626,GWh
September 2018,Net Electricity Production,Total Combustible Fuels,27803.977,GWh
September 2018,Net Electricity Production,"Coal, Peat and Manufactured Gases",17947.3593,GWh
September 2018,Net Electricity Production,Oil and Petroleum Products,393.0102,GWh
September 2018,Net Electricity Production,Natural Gas,5158.5495,GWh
September 2018,Net Electricity Production,Combustible Renewables,3767.1841,GWh
September 2018,Net Electricity Production,Other Combustible Non-Renewables,537.8739,GWh
September 2018,Net Electricity Production,Hydro,1717.9573,GWh
September 2018,Net Electricity Production,Wind,7889.819,GWh
September 2018,Net Electricity Production,Solar,4537.3586,GWh
September 2018,Net Electricity Production,Geothermal,10.6747,GWh
September 2018,Net Electricity Production,Other Renewables,0.0,GWh
September 2018,Net Electricity Production,Not Specified,102.512,GWh
September 2018,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",17922.9938,GWh
September 2018,Total Imports,Electricity,2619.0056,GWh
September 2018,Total Exports,Electricity,6294.7473,GWh
September 2018,Used for pumped storage,Electricity,727.0058,GWh
September 2018,Distribution Losses,Electricity,2035.8148,GWh
September 2018,Final Consumption (Calculated),Electricity,41195.299,GWh
August 2018,Net Electricity Production,Electricity,50035.7997,GWh
August 2018,Net Electricity Production,Nuclear,6575.7498,GWh
August 2018,Net Electricity Production,Total Combustible Fuels,29871.4452,GWh
August 2018,Net Electricity Production,"Coal, Peat and Manufactured Gases",18611.5314,GWh
August 2018,Net Electricity Production,Oil and Petroleum Products,392.0796,GWh
August 2018,Net Electricity Production,Natural Gas,6301.0777,GWh
August 2018,Net Electricity Production,Combustible Renewables,3999.2813,GWh
August 2018,Net Electricity Production,Other Combustible Non-Renewables,567.4753,GWh
August 2018,Net Electricity Production,Hydro,1588.298,GWh
August 2018,Net Electricity Production,Wind,6043.5841,GWh
August 2018,Net Electricity Production,Solar,5779.5063,GWh
August 2018,Net Electricity Production,Geothermal,10.6747,GWh
August 2018,Net Electricity Production,Other Renewables,0.0,GWh
August 2018,Net Electricity Production,Not Specified,166.5417,GWh
August 2018,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",17421.3444,GWh
August 2018,Total Imports,Electricity,2466.6795,GWh
August 2018,Total Exports,Electricity,6039.5279,GWh
August 2018,Used for pumped storage,Electricity,612.5724,GWh
August 2018,Distribution Losses,Electricity,1809.0132,GWh
August 2018,Final Consumption (Calculated),Electricity,44041.3657,GWh
July 2018,Net Electricity Production,Electricity,49459.5726,GWh
July 2018,Net Electricity Production,Nuclear,6181.4669,GWh
July 2018,Net Electricity Production,Total Combustible Fuels,30102.9737,GWh
July 2018,Net Electricity Production,"Coal, Peat and Manufactured Gases",19455.0279,GWh
July 2018,Net Electricity Production,Oil and Petroleum Products,390.5666,GWh
July 2018,Net Electricity Production,Natural Gas,5802.2689,GWh
July 2018,Net Electricity Production,Combustible Renewables,3896.0445,GWh
July 2018,Net Electricity Production,Other Combustible Non-Renewables,559.0659,GWh
July 2018,Net Electricity Production,Hydro,1748.5111,GWh
July 2018,Net Electricity Production,Wind,4391.0133,GWh
July 2018,Net Electricity Production,Solar,6874.9359,GWh
July 2018,Net Electricity Production,Geothermal,8.3873,GWh
July 2018,Net Electricity Production,Other Renewables,0.0,GWh
July 2018,Net Electricity Production,Not Specified,152.2843,GWh
July 2018,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",16918.8921,GWh
July 2018,Total Imports,Electricity,2358.4651,GWh
July 2018,Total Exports,Electricity,5992.0754,GWh
July 2018,Used for pumped storage,Electricity,456.5023,GWh
July 2018,Distribution Losses,Electricity,1770.4497,GWh
July 2018,Final Consumption (Calculated),Electricity,43599.0102,GWh
June 2018,Net Electricity Production,Electricity,46172.1238,GWh
June 2018,Net Electricity Production,Nuclear,5741.5503,GWh
June 2018,Net Electricity Production,Total Combustible Fuels,26600.1408,GWh
June 2018,Net Electricity Production,"Coal, Peat and Manufactured Gases",17025.2996,GWh
June 2018,Net Electricity Production,Oil and Petroleum Products,379.9139,GWh
June 2018,Net Electricity Production,Natural Gas,4864.1083,GWh
June 2018,Net Electricity Production,Combustible Renewables,3789.5567,GWh
June 2018,Net Electricity Production,Other Combustible Non-Renewables,541.2623,GWh
June 2018,Net Electricity Production,Hydro,2008.3496,GWh
June 2018,Net Electricity Production,Wind,5741.8409,GWh
June 2018,Net Electricity Production,Solar,5948.034,GWh
June 2018,Net Electricity Production,Geothermal,10.9607,GWh
June 2018,Net Electricity Production,Other Renewables,0.0,GWh
June 2018,Net Electricity Production,Not Specified,121.2476,GWh
June 2018,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",17498.7418,GWh
June 2018,Total Imports,Electricity,3438.8762,GWh
June 2018,Total Exports,Electricity,5174.3096,GWh
June 2018,Used for pumped storage,Electricity,570.1254,GWh
June 2018,Distribution Losses,Electricity,1811.689,GWh
June 2018,Final Consumption (Calculated),Electricity,42054.8761,GWh
May 2018,Net Electricity Production,Electricity,46162.1651,GWh
May 2018,Net Electricity Production,Nuclear,4838.6718,GWh
May 2018,Net Electricity Production,Total Combustible Fuels,25022.8535,GWh
May 2018,Net Electricity Production,"Coal, Peat and Manufactured Gases",15704.2173,GWh
May 2018,Net Electricity Production,Oil and Petroleum Products,391.5866,GWh
May 2018,Net Electricity Production,Natural Gas,4347.1991,GWh
May 2018,Net Electricity Production,Combustible Renewables,4019.7353,GWh
May 2018,Net Electricity Production,Other Combustible Non-Renewables,560.1152,GWh
May 2018,Net Electricity Production,Hydro,2362.1081,GWh
May 2018,Net Electricity Production,Wind,7195.2042,GWh
May 2018,Net Electricity Production,Solar,6609.2571,GWh
May 2018,Net Electricity Production,Geothermal,10.9607,GWh
